FID,height,area,Additional_water,Ponding_level,Average_ponding_depth
2846,172,937.5,1088.8000000001052,173.089,0.02263
2851,210,312.5,3267.399999998124,213.267,0.10842
2852,90,1875.0,863.1000000001277,90.863,0.03236
2853,170,468.75,113.8999999999978,170.114,0.00107
2857,170,2343.75,32.800000000000196,170.033,0.00154
2864,192,468.75,4352.3999999983025,196.352,0.80762
2866,376,156.25,3242.999999998146,379.243,0.05058
2869,294,17656.25,125.19999999999716,294.125,0.04419
2876,179,1562.5,2220.8999999990756,181.221,0.1882
2886,101,2343.75,773.0000000001072,101.773,0.03623
2888,58,6093.75,0.1,58.0,0.0
2891,214,156.25,3141.899999998238,217.142,0.07493
2892,165,2187.5,5.399999999999997,165.005,0.00023
2898,235,156.25,3319.099999998077,238.319,0.07832
2899,128,2187.5,1093.500000000101,129.094,0.06448
2900,191,2656.25,2064.8999999992175,193.065,0.22222
2901,162,2343.75,1049.2000000001412,163.049,0.05133
2903,190,1875.0,1219.3999999999864,191.219,0.08343
2904,184,781.25,7183.100000008601,191.183,1.06417
2905,161,468.75,1743.0999999995101,162.743,0.04188
2907,181,781.25,1786.3999999994708,182.786,0.15078
2910,258,1718.75,1279.0999999999322,259.279,0.05618
2916,177,625.0,3311.199999998084,180.311,0.19528
2919,184,1093.75,2156.699999999134,186.157,0.13435
2925,186,312.5,2570.7999999987574,188.571,0.16414
2927,172,2031.25,1331.8999999998841,173.332,0.09766
2932,413,1406.25,20.30000000000002,413.02,0.00057
2935,282,156.25,1781.2999999994754,283.781,0.01533
2939,401,156.25,127.49999999999703,401.127,0.0004
2945,58,4218.75,0.2,58.0,1e-05
2946,157,312.5,478.9000000000404,157.479,0.00299
2950,177,625.0,3165.799999998216,180.166,0.14824
2952,124,312.5,3124.099999998254,127.124,0.16267
2953,170,468.75,3119.1999999982586,173.119,0.14718
2954,183,781.25,5600.100000002842,188.6,0.185
2961,222,781.25,2400.4999999989122,224.4,0.10567
2961,224,2500.0,400.50000000002257,224.401,0.10567
2962,160,1093.75,2482.4999999988377,162.482,0.0878
2962,162,2031.25,482.5000000000412,162.483,0.0878
2970,99,3593.75,797.4000000001128,99.797,0.05731
2972,364,3906.25,514.5000000000484,364.515,0.04019
2978,124,468.75,1218.5999999999872,125.219,0.05582
2981,399,312.5,3032.999999998337,402.033,0.12932
2983,167,1250.0,1740.5999999995124,168.741,0.14302
2986,226,1875.0,1609.199999999632,227.609,0.12887
2989,57,1250.0,29.50000000000015,57.029,0.00074
2990,160,2031.25,2053.9999999992274,162.054,0.22917
2993,122,4843.75,35.90000000000024,122.036,0.00347
2994,59,4218.75,0.1,59.0,0.0
2996,158,312.5,1654.9999999995903,159.655,0.02467
3001,198,937.5,1253.5999999999553,199.254,0.04569
3002,159,4843.75,21.20000000000003,159.021,0.00205
3003,151,781.25,1852.2999999994108,152.852,0.12216
3006,222,625.0,2024.0999999992546,224.024,0.07168
3010,209,937.5,1799.5999999994588,210.8,0.06123
3019,117,1093.75,1838.999999999423,118.839,0.15558
3024,256,1250.0,1253.6999999999553,257.254,0.03768
3025,203,625.0,2023.3999999992552,205.023,0.04187
3027,122,1562.5,111.59999999999793,122.112,0.00349
3029,158,1406.25,78.59999999999981,158.079,0.00221
3039,55,156.25,184.6999999999938,55.185,0.00058
3040,267,1718.75,1123.8000000000734,268.124,0.04559
3041,174,625.0,2441.699999998875,176.442,0.07375
3042,162,781.25,3300.099999998094,165.3,0.20125
3043,146,937.5,1488.8999999997413,147.489,0.08291
3047,149,625.0,0.1,149.0,0.0
3049,251,781.25,563.9000000000597,251.564,0.00881
3055,162,468.75,2294.8999999990083,164.295,0.09387
3061,250,156.25,1050.3000000001402,251.05,0.00438
3062,258,1875.0,248.99999999999014,258.249,0.00934
3063,147,1875.0,382.80000000001854,147.383,0.01435
3066,483,1250.0,0.30000000000000004,483.0,1e-05
3068,139,3281.25,1004.4000000001598,140.004,0.06619
3071,148,937.5,1287.6999999999243,149.288,0.0637
3076,151,156.25,111.89999999999792,151.112,0.00035
3077,137,3125.0,2037.5999999992423,139.038,0.31667
3079,219,625.0,2875.89999999848,221.876,0.08442
3084,58,1093.75,172.69999999999447,58.173,0.00378
3085,162,625.0,1220.4999999999854,163.22,0.03248
3097,477,312.5,12.299999999999972,477.012,8e-05
3098,151,2343.75,37.20000000000026,151.037,0.00174
3100,56,3281.25,7.499999999999989,56.008,0.00049
3102,101,5000.0,375.1000000000168,101.375,0.0375
3106,158,625.0,2021.1999999992572,160.021,0.12517
3109,105,625.0,1028.1000000001604,106.028,0.03526
3113,97,1718.75,1016.1000000001625,98.016,0.04242
3117,243,156.25,145.59999999999602,243.146,0.00045
3118,178,2343.75,1048.0000000001423,179.048,0.05362
3123,236,1875.0,253.0999999999899,236.253,0.00949
3124,191,937.5,1496.2999999997346,192.496,0.05597
3132,190,937.5,1746.3999999995071,191.746,0.05373
3133,150,3593.75,1550.1999999996856,151.55,0.21629
3136,334,312.5,1538.1999999996965,335.538,0.01298
3136,336,312.5,538.2000000000538,336.538,0.01298
3138,214,156.25,1848.0999999994146,215.848,0.04818
3139,125,312.5,4047.599999997414,129.048,0.17974
3140,125,3593.75,223.89999999999156,125.224,0.01609
3144,97,19375.0,109.49999999999805,97.109,0.04241
3145,103,156.25,1192.500000000011,104.193,0.05544
3145,104,13437.5,192.49999999999335,104.192,0.05544
3153,139,2500.0,842.500000000123,139.843,0.04212
3157,96,9531.25,79.29999999999977,96.079,0.0151
3162,170,468.75,1602.1999999996383,171.602,0.02819
3163,102,5000.0,184.09999999999383,102.184,0.0184
3165,136,3125.0,9.499999999999982,136.01,0.00059
3170,195,4062.5,730.3000000000975,195.73,0.05933
3171,133,625.0,3.800000000000002,133.004,5e-05
3172,181,625.0,1123.6000000000736,182.124,0.02022
3176,223,625.0,117.29999999999761,223.117,0.00147
3183,251,1562.5,49.700000000000436,251.05,0.00155
3185,204,468.75,1321.9999999998931,205.322,0.01943
3187,101,156.25,2057.599999999224,103.058,0.05322
3189,201,625.0,1813.0999999994465,202.813,0.04045
3191,111,6093.75,475.70000000003967,111.476,0.05797
3193,210,4218.75,232.49999999999108,210.232,0.01961
3196,209,1718.75,788.8000000001108,209.789,0.02711
3198,219,1406.25,52.60000000000048,219.053,0.00148
3202,135,625.0,1042.6000000001472,136.043,0.01861
3203,443,156.25,2452.7999999988647,445.453,0.04652
3207,175,937.5,2131.0999999991573,177.131,0.06091
3208,177,312.5,2218.6999999990776,179.219,0.03877
3210,177,937.5,662.8000000000822,177.663,0.01243
3211,295,1093.75,1535.1999999996992,296.535,0.06703
3213,311,1250.0,274.59999999999394,311.275,0.00686
3217,140,1093.75,2112.2999999991744,142.112,0.14309
3219,355,2187.5,250.99999999999002,355.251,0.01098
3233,148,1875.0,1019.0000000001631,149.019,0.04154
3239,296,468.75,2261.4999999990387,298.261,0.17501
3239,298,21875.0,261.49999999999096,298.262,0.17501
3240,143,937.5,1227.1999999999794,144.227,0.04786
3246,204,781.25,2031.1999999992481,206.031,0.06542
3249,140,2812.5,161.4999999999951,140.161,0.00908
3251,146,468.75,2567.3999999987604,148.567,0.07431
3257,165,468.75,2304.2999999989997,167.304,0.07635
3259,105,9843.75,175.7999999999943,105.176,0.03459
3276,197,1718.75,1211.4999999999936,198.212,0.09385
3278,149,937.5,949.6000000001474,149.95,0.0178
3284,197,2187.5,1137.6000000000608,198.138,0.06697
3286,197,781.25,1527.3999999997063,198.527,0.06177
3292,94,1250.0,1000.1000000001588,95.0,0.02503
3299,208,156.25,1141.0000000000578,209.141,0.00665
3301,165,3437.5,367.7000000000151,165.368,0.02527
3302,205,625.0,1615.3999999996263,206.615,0.0375
3306,95,6093.75,436.50000000003075,95.437,0.0532
3307,217,156.25,1045.6000000001445,218.046,0.00355
3309,86,3906.25,89.09999999999921,86.089,0.00696
3314,222,468.75,0.1,222.0,0.0
3320,188,1875.0,1019.9000000001633,189.02,0.04036
3322,366,312.5,1039.9000000001497,367.04,0.00799
3327,279,1093.75,1581.2999999996573,280.581,0.06002
3329,96,9687.5,375.30000000001684,96.375,0.0727
3331,104,11250.0,625.1000000000736,104.625,0.14063
3332,159,1093.75,1103.5000000000919,160.104,0.03707
3332,160,6250.0,103.4999999999984,160.103,0.03707
3334,85,781.25,1032.900000000156,86.033,0.02241
3340,89,1093.75,480.50000000004076,89.481,0.01051
3342,151,468.75,634.2000000000756,151.634,0.00594
3349,99,1875.0,1044.8000000001452,100.045,0.0667
3351,92,937.5,297.99999999999926,92.298,0.00559
3356,85,1250.0,672.9000000000844,85.673,0.01682
3359,107,937.5,1182.7000000000198,108.183,0.03359
3362,111,2656.25,676.5000000000853,111.677,0.03594
3363,93,4375.0,191.6999999999934,93.192,0.01677
3365,160,937.5,291.8999999999979,160.292,0.00547
3368,200,625.0,1007.6000000001605,201.008,0.01299
3371,85,9843.75,136.49999999999653,85.136,0.02687
3378,93,2187.5,1011.5000000001614,94.012,0.04738
3378,94,13593.75,11.499999999999975,94.011,0.04738
3382,220,468.75,571.3000000000613,220.571,0.00536
3389,110,6562.5,350.1000000000111,110.35,0.04594
3393,92,2968.75,1193.0000000000105,93.193,0.13656
3394,241,312.5,673.4000000000846,241.673,0.00421
3397,244,937.5,63.50000000000063,244.064,0.00119
3403,97,1093.75,1596.0999999996438,98.596,0.11873
3409,135,156.25,1077.3000000001157,136.077,0.00819
3419,89,1406.25,753.9000000001029,89.754,0.0212
3431,179,1718.75,146.79999999999595,179.147,0.00504
3436,85,2500.0,66.30000000000051,85.066,0.00331
3437,99,2812.5,965.400000000151,99.965,0.0543
3443,82,1718.75,637.7000000000764,82.638,0.02192
3444,83,625.0,1455.199999999772,84.455,0.04664
3449,89,1093.75,251.59999999999,89.252,0.0055
3454,235,156.25,4.5,235.005,1e-05
3456,83,1093.75,217.39999999999193,83.217,0.00475
3462,87,2656.25,847.6000000001242,87.848,0.04503
3463,81,2812.5,448.6000000000335,81.449,0.02523
3468,255,156.25,63.90000000000064,255.064,0.0002
3473,204,156.25,2837.8999999985144,206.838,0.10465
3478,284,312.5,4.000000000000002,284.004,2e-05
3483,89,2812.5,722.5000000000957,89.723,0.04064
3485,81,3125.0,1157.5000000000427,82.158,0.10483
3485,82,10312.5,157.49999999999534,82.157,0.10483
3491,83,5312.5,407.00000000002404,83.407,0.04324
3492,91,5781.25,17.199999999999974,91.017,0.00199
3495,92,156.25,3242.099999998147,95.242,0.05904
3516,87,625.0,1122.8000000000743,88.123,0.02285
3517,85,1875.0,269.0999999999927,85.269,0.01009
3520,230,468.75,1432.2999999997928,231.432,0.03774
3535,81,3437.5,234.99999999999093,81.235,0.01615
3536,85,2812.5,1826.2999999994345,86.826,0.33252
3538,181,4531.25,2.3000000000000007,181.002,0.0002
3551,89,3281.25,1015.7000000001624,90.016,0.0749
3559,87,1406.25,1426.2999999997983,88.426,0.07209
3560,83,5937.5,24.60000000000008,83.025,0.00291
3562,225,1718.75,534.2000000000529,225.534,0.01836
3567,81,937.5,177.6999999999942,81.178,0.00333
3570,81,1718.75,1035.5000000001537,82.036,0.04003
3570,82,6250.0,35.500000000000234,82.035,0.04003
3575,81,625.0,1339.9999999998768,82.34,0.05181
3605,88,937.5,406.50000000002393,88.407,0.00762
3620,225,1562.5,451.1000000000341,225.451,0.0141
3625,90,312.5,1222.6999999999834,91.223,0.09045
3629,81,2968.75,598.6000000000676,81.599,0.03554
3634,80,1250.0,2018.09999999926,82.018,0.13553
3638,79,1562.5,1817.1999999994428,80.817,0.09764
3639,79,468.75,1069.9000000001224,80.07,0.01396
3653,77,625.0,352.00000000001154,77.352,0.0044
3655,89,4531.25,1175.3000000000266,90.175,0.13061
3671,90,12812.5,37.600000000000264,90.038,0.00962
3681,76,625.0,45.10000000000037,76.045,0.00056
3690,76,312.5,2499.1999999988225,78.499,0.05152
3718,84,937.5,1312.9999999999013,85.313,0.04711
3732,74,2187.5,774.7000000001076,74.775,0.03389
3738,197,468.75,1037.7000000001517,198.038,0.01126
3740,80,5156.25,135.1999999999966,80.135,0.01394
3755,72,312.5,3005.299999998362,75.005,0.23014
3779,76,1718.75,2224.899999999072,78.225,0.20636
3780,87,2343.75,1061.9000000001297,88.062,0.0635
3781,190,156.25,3035.099999998335,193.035,0.03333
3783,191,156.25,1086.3000000001075,192.086,0.00636
3786,401,1406.25,1102.4000000000929,402.102,0.0454
3791,75,1093.75,1519.999999999713,76.52,0.04787
3794,85,781.25,622.400000000073,85.622,0.00972
3800,73,1718.75,499.00000000004496,73.499,0.01715
3802,197,1875.0,408.0000000000243,197.408,0.0153
3814,75,2812.5,1063.2000000001285,76.063,0.07993
3825,74,781.25,1461.1999999997665,75.461,0.12946
3827,194,11093.75,40.0000000000003,194.04,0.00886
3829,203,781.25,62.00000000000061,203.062,0.00097
3874,194,3437.5,1014.9000000001622,195.015,0.02376
3880,73,937.5,2394.199999998918,75.394,0.2624
3887,193,312.5,1031.1000000001577,194.031,0.01885
3888,192,312.5,64.40000000000062,192.064,0.0004
3893,79,12187.5,3.800000000000002,79.004,0.0009
3894,193,312.5,201.49999999999284,193.201,0.00126
3897,68,937.5,2839.699999998513,70.84,0.14172
3903,193,468.75,2036.899999999243,195.037,0.04796
3911,192,625.0,3036.399999998334,195.036,0.05778
3914,356,2968.75,182.8999999999939,356.183,0.01086
3915,58,312.5,5053.100000000852,63.053,0.27505
3924,74,156.25,1999.8999999992766,76.0,0.15623
3931,61,156.25,5208.600000001417,66.209,0.18075
3939,400,312.5,220.19999999999177,400.22,0.00138
3953,321,1093.75,196.49999999999312,321.197,0.0043
3963,318,781.25,2082.099999999202,320.082,0.1757
3966,360,156.25,4111.899999997428,364.112,0.07867
3966,363,156.25,3111.8999999982652,366.112,0.07867
3966,369,156.25,2111.8999999991747,371.112,0.07867
3966,371,1093.75,1111.9000000000842,372.112,0.07867
3972,73,312.5,1298.6999999999143,74.299,0.04638
3987,73,156.25,2004.1999999992727,75.004,0.06606
4026,73,156.25,1536.8999999996977,74.537,0.13397
4029,73,312.5,1267.8999999999423,74.268,0.10587
4046,218,468.75,1254.5999999999544,219.255,0.02846
4066,281,625.0,761.0000000001045,281.761,0.00951
4081,90,156.25,1195.9000000000078,91.196,0.0068
4082,289,156.25,1623.9999999996185,290.624,0.00702
4114,59,781.25,1075.3000000001175,60.075,0.02692
